model1,model2,graph_distance
Nexusflow/Starling-LM-7B-beta,google/gemma-3-4b-it,
Nexusflow/Starling-LM-7B-beta,google/gemma-3-4b-pt,
Nexusflow/Starling-LM-7B-beta,gradientai/Llama-3-8B-Instruct-262k,
Nexusflow/Starling-LM-7B-beta,huihui-ai/Huihui-Jan-v1-4B-abliterated,
Nexusflow/Starling-LM-7B-beta,inference-net/Schematron-3B,
Nexusflow/Starling-LM-7B-beta,janhq/Jan-v1-4B,
Nexusflow/Starling-LM-7B-beta,janhq/Jan-v1-edge,
Nexusflow/Starling-LM-7B-beta,jiawei-ucas/Qwen-2.5-7B-ConsistentChat,
Nexusflow/Starling-LM-7B-beta,kevin009/llamaRAGdrama,
Nexusflow/Starling-LM-7B-beta,lmsys/vicuna-7b-v1.1,
Nexusflow/Starling-LM-7B-beta,lmsys/vicuna-7b-v1.5,
Nexusflow/Starling-LM-7B-beta,lmsys/vicuna-7b-v1.5-16k,
Nexusflow/Starling-LM-7B-beta,meta-llama/Llama-3.1-8B-Instruct,
Nexusflow/Starling-LM-7B-beta,meta-llama/Llama-3.2-1B-Instruct,
Nexusflow/Starling-LM-7B-beta,meta-llama/Llama-3.2-3B-Instruct,
Nexusflow/Starling-LM-7B-beta,meta-llama/Llama-Guard-3-8B,
Nexusflow/Starling-LM-7B-beta,meta-llama/Llama-3.1-8B,
Nexusflow/Starling-LM-7B-beta,microsoft/UserLM-8b,
Nexusflow/Starling-LM-7B-beta,mistralai/Mistral-7B-Instruct-v0.1,
Nexusflow/Starling-LM-7B-beta,mistralai/Mistral-7B-v0.1,
Nexusflow/Starling-LM-7B-beta,mlabonne/Beagle14-7B,
Nexusflow/Starling-LM-7B-beta,mlabonne/Marcoro14-7B-slerp,
Nexusflow/Starling-LM-7B-beta,mlabonne/NeuralBeagle14-7B,
Nexusflow/Starling-LM-7B-beta,mlabonne/OmniBeagle-7B,
Nexusflow/Starling-LM-7B-beta,nvidia/Llama-3.1-8B-Instruct-FP8,
Nexusflow/Starling-LM-7B-beta,nvidia/OpenCodeReasoning-Nemotron-1.1-7B,
Nexusflow/Starling-LM-7B-beta,nvidia/OpenCodeReasoning-Nemotron-7B,
Nexusflow/Starling-LM-7B-beta,nvidia/OpenMath-Nemotron-1.5B,
Nexusflow/Starling-LM-7B-beta,nvidia/OpenMath2-Llama3.1-8B,
Nexusflow/Starling-LM-7B-beta,nvidia/OpenReasoning-Nemotron-1.5B,
Nexusflow/Starling-LM-7B-beta,shadowml/BeagSake-7B,
Nexusflow/Starling-LM-7B-beta,shadowml/BeagleSempra-7B,
Nexusflow/Starling-LM-7B-beta,shadowml/WestBeagle-7B,
Nexusflow/Starling-LM-7B-beta,swiss-ai/Apertus-8B-2509,
Nexusflow/Starling-LM-7B-beta,unsloth/Llama-3.1-8B,
Nexusflow/Starling-LM-7B-beta,unsloth/Llama-3.2-1B-Instruct,
Nexusflow/Starling-LM-7B-beta,unsloth/Llama-3.2-3B-Instruct,
Nexusflow/Starling-LM-7B-beta,unsloth/Meta-Llama-3.1-8B-Instruct,
Nexusflow/Starling-LM-7B-beta,unsloth/Qwen2.5-0.5B-Instruct,
Nexusflow/Starling-LM-7B-beta,unsloth/Qwen2.5-1.5B,
Nexusflow/Starling-LM-7B-beta,unsloth/Qwen2.5-1.5B-Instruct,
Nexusflow/Starling-LM-7B-beta,unsloth/Qwen2.5-Math-1.5B,
NinedayWang/PolyCoder-2.7B,NousResearch/Hermes-3-Llama-3.1-8B,
NinedayWang/PolyCoder-2.7B,PharMolix/BioMedGPT-LM-7B,
NinedayWang/PolyCoder-2.7B,PowerInfer/SmallThinker-3B-Preview,
NinedayWang/PolyCoder-2.7B,PygmalionAI/pygmalion-2.7b,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen1.5-0.5B-Chat,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen1.5-4B-Chat,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2-0.5B,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2-0.5B-Instruct,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2-7B,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2-7B-Instruct,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-0.5B,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-0.5B-Instruct,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-1.5B,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-1.5B-Instruct,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-3B,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-3B-Instruct,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-7B,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-7B-Instruct,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-7B-Instruct-1M,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-Coder-0.5B-Instruct,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-Coder-1.5B,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-Coder-1.5B-Instruct,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-Coder-7B,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-Coder-7B-Instruct,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-Math-1.5B,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-Math-1.5B-Instruct,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-Math-7B,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen2.5-Math-7B-Instruct,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen3-0.6B,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen3-0.6B-Base,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen3-1.7B,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen3-1.7B-Base,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen3-4B,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen3-4B-Base,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen3-4B-Instruct-2507,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen3-4B-Thinking-2507,
NinedayWang/PolyCoder-2.7B,Qwen/Qwen3-4B-Thinking-2507-FP8,
NinedayWang/PolyCoder-2.7B,S4nfs/Neeto-1.0-8b,
NinedayWang/PolyCoder-2.7B,SakanaAI/TinySwallow-1.5B,
NinedayWang/PolyCoder-2.7B,SciPhi/SciPhi-Mistral-7B-32k,
NinedayWang/PolyCoder-2.7B,SciPhi/SciPhi-Self-RAG-Mistral-7B-32k,
NinedayWang/PolyCoder-2.7B,Tesslate/UIGEN-X-4B-0729,
NinedayWang/PolyCoder-2.7B,Tesslate/WEBGEN-4B-Preview,
NinedayWang/PolyCoder-2.7B,TheOneWhoWill/Bootstrap-LLM,
NinedayWang/PolyCoder-2.7B,TinyLlama/TinyLlama-1.1B-Chat-v0.5,
NinedayWang/PolyCoder-2.7B,TinyLlama/TinyLlama-1.1B-Chat-v1.0,
NinedayWang/PolyCoder-2.7B,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,
NinedayWang/PolyCoder-2.7B,TinyLlama/TinyLlama_v1.1,
NinedayWang/PolyCoder-2.7B,TinyLlama/TinyLlama_v1.1_math_code,
NinedayWang/PolyCoder-2.7B,Writer/palmyra-mini,
NinedayWang/PolyCoder-2.7B,XiaomiMiMo/MiMo-7B-Base,
NinedayWang/PolyCoder-2.7B,abocide/Qwen2.5-7B-Instruct-R1-forfinance,
NinedayWang/PolyCoder-2.7B,acon96/Home-Llama-3.2-3B,
NinedayWang/PolyCoder-2.7B,adamo1139/Apertus-8B-Instruct-2509-ungated,
NinedayWang/PolyCoder-2.7B,aisingapore/Llama-SEA-LION-v3-8B,
NinedayWang/PolyCoder-2.7B,allenai/Llama-3.1-Tulu-3-8B-SFT,
NinedayWang/PolyCoder-2.7B,allenai/OLMoE-1B-7B-0924,
NinedayWang/PolyCoder-2.7B,allenai/llama-3.1-tulu-2-8b,
NinedayWang/PolyCoder-2.7B,allura-org/Koto-Small-7B-PT,
NinedayWang/PolyCoder-2.7B,arcee-ai/Llama-3.1-SuperNova-Lite,
NinedayWang/PolyCoder-2.7B,arcee-ai/Meraj-Mini,
NinedayWang/PolyCoder-2.7B,argilla/distilabeled-Marcoro14-7B-slerp,
NinedayWang/PolyCoder-2.7B,askfjhaskjgh/UbermenschetienASI,
NinedayWang/PolyCoder-2.7B,augmxnt/shisa-base-7b-v1,
NinedayWang/PolyCoder-2.7B,bardsai/jaskier-7b-dpo-v5.6,
NinedayWang/PolyCoder-2.7B,berkeley-nest/Starling-LM-7B-alpha,
NinedayWang/PolyCoder-2.7B,beruniy/Llama-3.2-3B-Instruct-Uz,
NinedayWang/PolyCoder-2.7B,beyoru/Luna,
NinedayWang/PolyCoder-2.7B,bigcode/starcoder2-3b,
NinedayWang/PolyCoder-2.7B,bigscience/bloom-560m,
NinedayWang/PolyCoder-2.7B,bigscience/bloomz-1b1,
NinedayWang/PolyCoder-2.7B,bigscience/bloomz-1b7,
NinedayWang/PolyCoder-2.7B,bigscience/bloomz-560m,
NinedayWang/PolyCoder-2.7B,bxod/Llama-3.2-1B-Instruct-uz,
NinedayWang/PolyCoder-2.7B,chatitcloud/UZI1,
NinedayWang/PolyCoder-2.7B,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,
NinedayWang/PolyCoder-2.7B,continuedev/instinct,
NinedayWang/PolyCoder-2.7B,cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,
NinedayWang/PolyCoder-2.7B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,
NinedayWang/PolyCoder-2.7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,
NinedayWang/PolyCoder-2.7B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,
NinedayWang/PolyCoder-2.7B,deepseek-ai/deepseek-coder-1.3b-base,
NinedayWang/PolyCoder-2.7B,dicta-il/dictalm2.0,
NinedayWang/PolyCoder-2.7B,dnotitia/Smoothie-Qwen3-1.7B,
NinedayWang/PolyCoder-2.7B,dphn/Dolphin3.0-Llama3.1-8B,
NinedayWang/PolyCoder-2.7B,elyza/Llama-3-ELYZA-JP-8B,
NinedayWang/PolyCoder-2.7B,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,
NinedayWang/PolyCoder-2.7B,fblgit/UNA-TheBeagle-7b-v1,
NinedayWang/PolyCoder-2.7B,flemmingmiguel/MBX-7B-v3,
NinedayWang/PolyCoder-2.7B,fluently/FluentlyQwen3-1.7B,
NinedayWang/PolyCoder-2.7B,google/gemma-2-2b-it,
NinedayWang/PolyCoder-2.7B,google/gemma-2-2b-jpn-it,
NinedayWang/PolyCoder-2.7B,google/gemma-2b-it,
NinedayWang/PolyCoder-2.7B,google/gemma-3-1b-it,
NinedayWang/PolyCoder-2.7B,google/gemma-3-1b-pt,
NinedayWang/PolyCoder-2.7B,google/gemma-3-270m,
NinedayWang/PolyCoder-2.7B,google/gemma-3-4b-it,
NinedayWang/PolyCoder-2.7B,google/gemma-3-4b-pt,
NinedayWang/PolyCoder-2.7B,gradientai/Llama-3-8B-Instruct-262k,
NinedayWang/PolyCoder-2.7B,huihui-ai/Huihui-Jan-v1-4B-abliterated,
NinedayWang/PolyCoder-2.7B,inference-net/Schematron-3B,
NinedayWang/PolyCoder-2.7B,janhq/Jan-v1-4B,
NinedayWang/PolyCoder-2.7B,janhq/Jan-v1-edge,
NinedayWang/PolyCoder-2.7B,jiawei-ucas/Qwen-2.5-7B-ConsistentChat,
NinedayWang/PolyCoder-2.7B,kevin009/llamaRAGdrama,
NinedayWang/PolyCoder-2.7B,lmsys/vicuna-7b-v1.1,
NinedayWang/PolyCoder-2.7B,lmsys/vicuna-7b-v1.5,
NinedayWang/PolyCoder-2.7B,lmsys/vicuna-7b-v1.5-16k,
NinedayWang/PolyCoder-2.7B,meta-llama/Llama-3.1-8B-Instruct,
NinedayWang/PolyCoder-2.7B,meta-llama/Llama-3.2-1B-Instruct,
NinedayWang/PolyCoder-2.7B,meta-llama/Llama-3.2-3B-Instruct,
NinedayWang/PolyCoder-2.7B,meta-llama/Llama-Guard-3-8B,
NinedayWang/PolyCoder-2.7B,meta-llama/Llama-3.1-8B,
NinedayWang/PolyCoder-2.7B,microsoft/UserLM-8b,
NinedayWang/PolyCoder-2.7B,mistralai/Mistral-7B-Instruct-v0.1,
NinedayWang/PolyCoder-2.7B,mistralai/Mistral-7B-v0.1,
NinedayWang/PolyCoder-2.7B,mlabonne/Beagle14-7B,
NinedayWang/PolyCoder-2.7B,mlabonne/Marcoro14-7B-slerp,
NinedayWang/PolyCoder-2.7B,mlabonne/NeuralBeagle14-7B,
NinedayWang/PolyCoder-2.7B,mlabonne/OmniBeagle-7B,
NinedayWang/PolyCoder-2.7B,nvidia/Llama-3.1-8B-Instruct-FP8,
NinedayWang/PolyCoder-2.7B,nvidia/OpenCodeReasoning-Nemotron-1.1-7B,
NinedayWang/PolyCoder-2.7B,nvidia/OpenCodeReasoning-Nemotron-7B,
NinedayWang/PolyCoder-2.7B,nvidia/OpenMath-Nemotron-1.5B,
NinedayWang/PolyCoder-2.7B,nvidia/OpenMath2-Llama3.1-8B,
NinedayWang/PolyCoder-2.7B,nvidia/OpenReasoning-Nemotron-1.5B,
NinedayWang/PolyCoder-2.7B,shadowml/BeagSake-7B,
NinedayWang/PolyCoder-2.7B,shadowml/BeagleSempra-7B,
NinedayWang/PolyCoder-2.7B,shadowml/WestBeagle-7B,
NinedayWang/PolyCoder-2.7B,swiss-ai/Apertus-8B-2509,
NinedayWang/PolyCoder-2.7B,unsloth/Llama-3.1-8B,
NinedayWang/PolyCoder-2.7B,unsloth/Llama-3.2-1B-Instruct,
NinedayWang/PolyCoder-2.7B,unsloth/Llama-3.2-3B-Instruct,
NinedayWang/PolyCoder-2.7B,unsloth/Meta-Llama-3.1-8B-Instruct,
NinedayWang/PolyCoder-2.7B,unsloth/Qwen2.5-0.5B-Instruct,
NinedayWang/PolyCoder-2.7B,unsloth/Qwen2.5-1.5B,
NinedayWang/PolyCoder-2.7B,unsloth/Qwen2.5-1.5B-Instruct,
NinedayWang/PolyCoder-2.7B,unsloth/Qwen2.5-Math-1.5B,
NousResearch/Hermes-3-Llama-3.1-8B,PharMolix/BioMedGPT-LM-7B,
NousResearch/Hermes-3-Llama-3.1-8B,PowerInfer/SmallThinker-3B-Preview,
NousResearch/Hermes-3-Llama-3.1-8B,PygmalionAI/pygmalion-2.7b,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen1.5-0.5B-Chat,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen1.5-4B-Chat,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2-0.5B,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2-0.5B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2-7B,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2-7B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-0.5B,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-0.5B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-1.5B,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-1.5B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-3B,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-3B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-7B,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-7B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-7B-Instruct-1M,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-Coder-0.5B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-Coder-1.5B,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-Coder-1.5B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-Coder-7B,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-Coder-7B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-Math-1.5B,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-Math-1.5B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-Math-7B,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen2.5-Math-7B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen3-0.6B,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen3-0.6B-Base,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen3-1.7B,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen3-1.7B-Base,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen3-4B,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen3-4B-Base,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen3-4B-Instruct-2507,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen3-4B-Thinking-2507,
NousResearch/Hermes-3-Llama-3.1-8B,Qwen/Qwen3-4B-Thinking-2507-FP8,
NousResearch/Hermes-3-Llama-3.1-8B,S4nfs/Neeto-1.0-8b,
NousResearch/Hermes-3-Llama-3.1-8B,SakanaAI/TinySwallow-1.5B,
NousResearch/Hermes-3-Llama-3.1-8B,SciPhi/SciPhi-Mistral-7B-32k,
NousResearch/Hermes-3-Llama-3.1-8B,SciPhi/SciPhi-Self-RAG-Mistral-7B-32k,
NousResearch/Hermes-3-Llama-3.1-8B,Tesslate/UIGEN-X-4B-0729,
NousResearch/Hermes-3-Llama-3.1-8B,Tesslate/WEBGEN-4B-Preview,
NousResearch/Hermes-3-Llama-3.1-8B,TheOneWhoWill/Bootstrap-LLM,
NousResearch/Hermes-3-Llama-3.1-8B,TinyLlama/TinyLlama-1.1B-Chat-v0.5,
NousResearch/Hermes-3-Llama-3.1-8B,TinyLlama/TinyLlama-1.1B-Chat-v1.0,
NousResearch/Hermes-3-Llama-3.1-8B,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,
NousResearch/Hermes-3-Llama-3.1-8B,TinyLlama/TinyLlama_v1.1,
NousResearch/Hermes-3-Llama-3.1-8B,TinyLlama/TinyLlama_v1.1_math_code,
NousResearch/Hermes-3-Llama-3.1-8B,Writer/palmyra-mini,
NousResearch/Hermes-3-Llama-3.1-8B,XiaomiMiMo/MiMo-7B-Base,
NousResearch/Hermes-3-Llama-3.1-8B,abocide/Qwen2.5-7B-Instruct-R1-forfinance,
NousResearch/Hermes-3-Llama-3.1-8B,acon96/Home-Llama-3.2-3B,
NousResearch/Hermes-3-Llama-3.1-8B,adamo1139/Apertus-8B-Instruct-2509-ungated,
NousResearch/Hermes-3-Llama-3.1-8B,aisingapore/Llama-SEA-LION-v3-8B,3.0
NousResearch/Hermes-3-Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,2.0
NousResearch/Hermes-3-Llama-3.1-8B,allenai/OLMoE-1B-7B-0924,
NousResearch/Hermes-3-Llama-3.1-8B,allenai/llama-3.1-tulu-2-8b,2.0
NousResearch/Hermes-3-Llama-3.1-8B,allura-org/Koto-Small-7B-PT,
NousResearch/Hermes-3-Llama-3.1-8B,arcee-ai/Llama-3.1-SuperNova-Lite,3.0
NousResearch/Hermes-3-Llama-3.1-8B,arcee-ai/Meraj-Mini,
NousResearch/Hermes-3-Llama-3.1-8B,argilla/distilabeled-Marcoro14-7B-slerp,
NousResearch/Hermes-3-Llama-3.1-8B,askfjhaskjgh/UbermenschetienASI,1.0
NousResearch/Hermes-3-Llama-3.1-8B,augmxnt/shisa-base-7b-v1,
NousResearch/Hermes-3-Llama-3.1-8B,bardsai/jaskier-7b-dpo-v5.6,
NousResearch/Hermes-3-Llama-3.1-8B,berkeley-nest/Starling-LM-7B-alpha,
NousResearch/Hermes-3-Llama-3.1-8B,beruniy/Llama-3.2-3B-Instruct-Uz,
NousResearch/Hermes-3-Llama-3.1-8B,beyoru/Luna,
NousResearch/Hermes-3-Llama-3.1-8B,bigcode/starcoder2-3b,
NousResearch/Hermes-3-Llama-3.1-8B,bigscience/bloom-560m,
NousResearch/Hermes-3-Llama-3.1-8B,bigscience/bloomz-1b1,
NousResearch/Hermes-3-Llama-3.1-8B,bigscience/bloomz-1b7,
NousResearch/Hermes-3-Llama-3.1-8B,bigscience/bloomz-560m,
NousResearch/Hermes-3-Llama-3.1-8B,bxod/Llama-3.2-1B-Instruct-uz,
NousResearch/Hermes-3-Llama-3.1-8B,chatitcloud/UZI1,
NousResearch/Hermes-3-Llama-3.1-8B,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,2.0
NousResearch/Hermes-3-Llama-3.1-8B,continuedev/instinct,
NousResearch/Hermes-3-Llama-3.1-8B,cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,
NousResearch/Hermes-3-Llama-3.1-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,
NousResearch/Hermes-3-Llama-3.1-8B,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,
NousResearch/Hermes-3-Llama-3.1-8B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,
NousResearch/Hermes-3-Llama-3.1-8B,deepseek-ai/deepseek-coder-1.3b-base,
NousResearch/Hermes-3-Llama-3.1-8B,dicta-il/dictalm2.0,
NousResearch/Hermes-3-Llama-3.1-8B,dnotitia/Smoothie-Qwen3-1.7B,
NousResearch/Hermes-3-Llama-3.1-8B,dphn/Dolphin3.0-Llama3.1-8B,2.0
NousResearch/Hermes-3-Llama-3.1-8B,elyza/Llama-3-ELYZA-JP-8B,
NousResearch/Hermes-3-Llama-3.1-8B,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,
NousResearch/Hermes-3-Llama-3.1-8B,fblgit/UNA-TheBeagle-7b-v1,
NousResearch/Hermes-3-Llama-3.1-8B,flemmingmiguel/MBX-7B-v3,
NousResearch/Hermes-3-Llama-3.1-8B,fluently/FluentlyQwen3-1.7B,
NousResearch/Hermes-3-Llama-3.1-8B,google/gemma-2-2b-it,
NousResearch/Hermes-3-Llama-3.1-8B,google/gemma-2-2b-jpn-it,
NousResearch/Hermes-3-Llama-3.1-8B,google/gemma-2b-it,
NousResearch/Hermes-3-Llama-3.1-8B,google/gemma-3-1b-it,
NousResearch/Hermes-3-Llama-3.1-8B,google/gemma-3-1b-pt,
NousResearch/Hermes-3-Llama-3.1-8B,google/gemma-3-270m,
NousResearch/Hermes-3-Llama-3.1-8B,google/gemma-3-4b-it,
NousResearch/Hermes-3-Llama-3.1-8B,google/gemma-3-4b-pt,
NousResearch/Hermes-3-Llama-3.1-8B,gradientai/Llama-3-8B-Instruct-262k,
NousResearch/Hermes-3-Llama-3.1-8B,huihui-ai/Huihui-Jan-v1-4B-abliterated,
NousResearch/Hermes-3-Llama-3.1-8B,inference-net/Schematron-3B,
NousResearch/Hermes-3-Llama-3.1-8B,janhq/Jan-v1-4B,
NousResearch/Hermes-3-Llama-3.1-8B,janhq/Jan-v1-edge,
NousResearch/Hermes-3-Llama-3.1-8B,jiawei-ucas/Qwen-2.5-7B-ConsistentChat,
NousResearch/Hermes-3-Llama-3.1-8B,kevin009/llamaRAGdrama,
NousResearch/Hermes-3-Llama-3.1-8B,lmsys/vicuna-7b-v1.1,
NousResearch/Hermes-3-Llama-3.1-8B,lmsys/vicuna-7b-v1.5,
NousResearch/Hermes-3-Llama-3.1-8B,lmsys/vicuna-7b-v1.5-16k,
NousResearch/Hermes-3-Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,2.0
NousResearch/Hermes-3-Llama-3.1-8B,meta-llama/Llama-3.2-1B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,meta-llama/Llama-3.2-3B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,meta-llama/Llama-Guard-3-8B,2.0
NousResearch/Hermes-3-Llama-3.1-8B,meta-llama/Llama-3.1-8B,1.0
NousResearch/Hermes-3-Llama-3.1-8B,microsoft/UserLM-8b,2.0
NousResearch/Hermes-3-Llama-3.1-8B,mistralai/Mistral-7B-Instruct-v0.1,
NousResearch/Hermes-3-Llama-3.1-8B,mistralai/Mistral-7B-v0.1,
NousResearch/Hermes-3-Llama-3.1-8B,mlabonne/Beagle14-7B,
NousResearch/Hermes-3-Llama-3.1-8B,mlabonne/Marcoro14-7B-slerp,
NousResearch/Hermes-3-Llama-3.1-8B,mlabonne/NeuralBeagle14-7B,
NousResearch/Hermes-3-Llama-3.1-8B,mlabonne/OmniBeagle-7B,
NousResearch/Hermes-3-Llama-3.1-8B,nvidia/Llama-3.1-8B-Instruct-FP8,3.0
NousResearch/Hermes-3-Llama-3.1-8B,nvidia/OpenCodeReasoning-Nemotron-1.1-7B,
NousResearch/Hermes-3-Llama-3.1-8B,nvidia/OpenCodeReasoning-Nemotron-7B,
NousResearch/Hermes-3-Llama-3.1-8B,nvidia/OpenMath-Nemotron-1.5B,
NousResearch/Hermes-3-Llama-3.1-8B,nvidia/OpenMath2-Llama3.1-8B,2.0
NousResearch/Hermes-3-Llama-3.1-8B,nvidia/OpenReasoning-Nemotron-1.5B,
NousResearch/Hermes-3-Llama-3.1-8B,shadowml/BeagSake-7B,
NousResearch/Hermes-3-Llama-3.1-8B,shadowml/BeagleSempra-7B,
NousResearch/Hermes-3-Llama-3.1-8B,shadowml/WestBeagle-7B,
NousResearch/Hermes-3-Llama-3.1-8B,swiss-ai/Apertus-8B-2509,
NousResearch/Hermes-3-Llama-3.1-8B,unsloth/Llama-3.1-8B,2.0
NousResearch/Hermes-3-Llama-3.1-8B,unsloth/Llama-3.2-1B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,unsloth/Llama-3.2-3B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,unsloth/Meta-Llama-3.1-8B-Instruct,3.0
NousResearch/Hermes-3-Llama-3.1-8B,unsloth/Qwen2.5-0.5B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,unsloth/Qwen2.5-1.5B,
NousResearch/Hermes-3-Llama-3.1-8B,unsloth/Qwen2.5-1.5B-Instruct,
NousResearch/Hermes-3-Llama-3.1-8B,unsloth/Qwen2.5-Math-1.5B,
PharMolix/BioMedGPT-LM-7B,PowerInfer/SmallThinker-3B-Preview,
PharMolix/BioMedGPT-LM-7B,PygmalionAI/pygmalion-2.7b,
PharMolix/BioMedGPT-LM-7B,Qwen/Qwen1.5-0.5B-Chat,
PharMolix/BioMedGPT-LM-7B,Qwen/Qwen1.5-4B-Chat,
PharMolix/BioMedGPT-LM-7B,Qwen/Qwen2-0.5B,
PharMolix/BioMedGPT-LM-7B,Qwen/Qwen2-0.5B-Instruct,
PharMolix/BioMedGPT-LM-7B,Qwen/Qwen2-7B,
PharMolix/BioMedGPT-LM-7B,Qwen/Qwen2-7B-Instruct,
PharMolix/BioMedGPT-LM-7B,Qwen/Qwen2.5-0.5B,
PharMolix/BioMedGPT-LM-7B,Qwen/Qwen2.5-0.5B-Instruct,
PharMolix/BioMedGPT-LM-7B,Qwen/Qwen2.5-1.5B,
PharMolix/BioMedGPT-LM-7B,Qwen/Qwen2.5-1.5B-Instruct,
